Episode,Agent_A,Agent_B,Agent_C,Agent_D,Steps_Per_Episode
138,4.0869218500797455,-10.020521951909199,-3.323856421610925,7.5910931174089065,60
139,-10.0,-8.32010582010582,-14.419812998684144,6.08500482492418,71
140,-14.370253993191934,-50.42809125847648,-1.7901687454145268,1.0041407867494825,71
141,16.835814756375505,-52.83079332737364,-12.257847161203594,-23.385859743034914,107
142,6.774150770130838,-23.068493808857042,-26.34252167997574,14.067808409913674,73
143,-2.822362908225429,-39.74242608529895,-11.82510885341074,6.205515351856815,86
144,-20.4110054930874,14.190236748376282,-15.935511530297136,-47.809557784780445,112
145,10.396238051187172,3.9065255731922406,-0.31447121628961483,7.775524002704531,54
146,7.192982456140351,-7.738202778853182,15.996581329062149,29.32624393843559,51
147,-44.55150505314837,-35.684031226668964,15.527517423696228,16.755096515641885,84
148,1.2401126081764502,-5.833333333333332,2.413839091210964,5.0,59
149,-0.8129084967320264,24.604707698245676,-15.950662672476398,6.141784199059741,59
150,-11.795585855093378,0.2098410286100254,-31.724755739528362,-2.53852397601829,102
151,-32.13476677748514,-13.886477140334083,-1.628061671921321,21.68683525826383,77
152,-13.833906507369683,0.0,6.070791953144896,10.517738434405103,57
153,-44.69749194860039,-0.1702990496093958,0.7912503559670238,-9.591097395446889,104
154,15.078765132066817,-72.44712291873745,4.95607576768616,-62.75969611718606,112
155,-6.734728474509132,-17.60339436987919,24.777455249153363,26.042922924919196,67
156,4.5085470085470085,11.03637929934008,10.0,26.330309901738474,49
157,-4.479875283446711,7.358567358567359,28.369120547035624,14.645068553737282,51
158,-15.910861773414368,8.870214752567694,19.385964912280702,23.653988917146812,44
159,-20.300837839867896,-8.066772928445609,0.9144740517289538,2.536441297011135,98
160,5.0,13.417508417508419,-41.455004711999244,12.688172043010752,73
161,1.881881881881882,9.118282880449176,12.487335359675786,5.0,47
162,-43.03100292276952,-6.475301775635479,17.22756824403634,6.8939393939393945,74
163,-39.96270964037866,-23.05692285947803,12.668536763364349,9.368471035137704,66
164,-42.69469342386009,1.6025641025641024,-9.95789267528398,-4.351912235699896,67
165,-13.90311381022636,-13.367702940982339,-11.837138895962426,13.195937873357227,100
166,7.976190476190476,25.487546369899313,16.077884104199896,11.40096618357488,37
167,2.2522522522522515,-20.524839162870446,-6.354320321735534,-2.544261294261295,61
168,-3.676050591595267,9.665292042743022,10.990826010626357,-1.4458069031239758,56
169,5.681686467690525,-55.80326807423081,-1.3306354482825071,5.0,60
170,4.385964912280702,5.0,3.134823839158205,19.397780201894275,50
171,28.466891620643693,17.314814814814817,2.192982456140351,5.937500000000001,43
172,-14.40998414682625,22.87179137601446,-11.327577577577577,-87.03678013571195,97
173,9.898013955984972,13.864048318382682,10.439096139043546,14.166666666666668,46
174,-11.185424404115107,-75.88989805028348,-29.43545610143915,-3.6755590432061016,95
175,16.00077429345722,19.937231302777523,4.385964912280702,-10.292708173942188,52
176,-26.793365494345885,14.825257588415484,7.450980392156863,7.439134240962979,69
177,5.0,2.44047619047619,-2.493872549019607,5.0,36
178,-5.231340905683011,-44.952230595661014,4.967274427302478,6.282051282051282,67
179,-11.643750035109155,9.438339438339439,9.62081122265367,0.2410847379887633,70
180,0.5727679314278173,-8.614149201253568,-17.240983948301025,-1.6751636065508553,75
181,-52.39215746777092,2.5829452015410284,-3.015873015873016,3.3744463022847677,98
182,-16.174785242401047,25.211758938939465,-3.903362574965361,-79.04503917203733,100
183,23.32792207792208,-65.52437285230008,-37.003766262493954,5.929309708379476,88
184,24.577114427860696,-10.619546487030828,17.533039544533796,-14.265955248416734,75
185,-1.2121212121212115,15.340375586854462,-81.61247175273843,-29.266286502921723,78
186,0.002447948876521444,-8.849206349206348,3.6192810457516345,30.476067877590552,53
187,-56.3693909266109,8.52273662318473,3.252744290046354,-27.023809523809526,90
188,-23.63949361724667,-30.146834477498096,13.960800061929337,-5.135018309853894,92
189,13.84245136939706,-24.95221904494088,-41.4448672828847,-19.972944828589462,84
190,-8.898027810493867,-3.076156299840509,-4.518319003252577,3.5201149425287364,65
191,-6.527777777777779,-4.675456389452332,7.688172043010752,8.282520325203253,43
192,-0.8159397090152292,-29.58296287875331,-1.6474230417258902,10.645889792231255,85
193,11.263891518198328,8.793776423982157,-54.071775017411376,-25.670146846617435,85
194,-9.592460310521233,-51.387626552331895,11.680701243118605,-8.563218390804597,96
195,21.847383147356226,-5.0939164564059425,4.187091503267974,-1.3321687370600417,55
196,5.0,7.083333333333334,-14.195598529473513,-11.755105206294193,53
197,0.6022408963585435,25.09966390469535,-23.26167219024362,3.2528180354267313,54
198,2.436099439775912,3.202513777805401,21.77304964539007,-4.017094017094017,47
199,-14.658571645863844,-18.361684323724308,-4.434278442320153,0.7142857142857153,78
200,22.556596409055423,-18.44681872776807,-2.578247841450219,21.22471210706505,70
201,-11.009611690998936,22.66180415828303,11.309821671273596,-31.30847295197956,71
202,-5.592865592865593,16.111111111111114,8.472222222222221,7.777777777777779,39
203,-14.852767348073982,10.239691662105455,-11.238748031450305,2.6463351463351463,64
204,5.0,-2.395833333333333,8.086419753086421,7.775524002704531,34
205,-14.149508609486679,5.166398282340312,-4.711272663896371,0.6754356754356758,66
206,-21.662715065046307,-20.37037037037037,-13.81268385333426,-21.214377996699817,81
207,7.057765444422575,1.6864957001404743,10.703798427583594,-7.150081567158741,61
208,-0.09803921568627416,16.76691729323308,5.0,7.413550830889545,36
209,1.8115942028985508,4.166215728715731,-7.619047619047619,-10.527640102604233,53
210,12.332540816704268,-27.277748242660522,-38.77575007177721,-1.4120370370370368,78
211,9.365079365079366,14.137426900584797,-7.624258457591789,0.0,44
212,-0.7912457912457909,-43.28563408451215,12.671055738390818,10.0,60
213,1.5943183560937193,8.480317147488538,-11.974233409012394,16.66214995483288,87
214,16.85344827586207,-4.565379583514505,-11.193926890024548,7.0328480654567604,98
215,1.8609702790969642,2.7785495971103087,12.961416677833174,-10.667732087610384,62
216,7.083333333333334,-22.836709563052274,0.6786731786731788,-5.065789473684211,62
217,-16.047067475638904,-11.098788467030676,2.591093117408907,1.0908485402924235,59
218,-28.411327994661328,1.9841269841269842,21.666666666666668,6.479694644656284,50
219,9.672299027137736,3.9726052640633354,-18.258438968807862,0.7870370370370363,62
220,13.46293555600639,-30.390453112289283,3.8259441707717574,-18.787226066171222,73
221,-4.502743116522218,-2.960300821936041,11.939318363004116,7.381671444171445,59
222,14.609674329501916,23.192265699332598,-4.673429207327512,-0.48796805178210434,62
223,4.881154499151104,-28.530701754385966,9.336846728151077,18.377425044091716,49
224,-3.3428178963893247,4.820747520976354,9.498106060606062,-17.61904761904762,53
225,14.745762711864408,12.988380537400147,2.1647137209078817,-25.50666619241379,69
226,28.882669191492152,-10.768618080446037,-6.412809347243125,1.5698385298665798,83
227,-64.8707582093747,8.968253968253968,12.037751627141162,16.758676157863466,71
228,24.960317460317462,10.81465919701214,10.73038073038073,3.4722222222222223,42
229,-15.11192942794215,-33.35310518680647,-18.64936846006471,-42.104715098175085,108
230,-3.2903918411164783,-1.626473355378487,-5.162958898577858,17.037737978639115,61
231,7.450980392156863,3.2051282051282044,7.506127450980393,22.52088554720134,37
232,3.568468037621553,-4.2331973581973585,-7.4089068825910935,-6.12821215442699,54
233,2.8735632183908044,5.445800491567082,13.086419753086421,6.770833333333336,39
234,0.0,-7.527615334632878,-11.339399744572159,5.871212121212122,44
235,-16.83662514925455,8.605411834671425,-17.217813051146386,3.536957959512307,64
236,-28.943977231363938,-3.0874937819382255,-64.31659425845473,-20.408055652308526,98
237,21.77304964539007,5.0,24.280418213919248,0.4587542087542109,47
238,-3.3185474367226417,-3.895348837209302,-22.9940104999435,-29.033522158522157,88
239,-27.72017788911452,-103.02294420791387,-29.00522779161478,-8.190943043884221,106
240,-12.22123192711428,35.36327920140528,10.470176733338755,-14.190705128205128,73
241,-5.344120725409784,-78.83049983402097,16.850988421985285,0.6682576141611039,82
242,6.937984496124031,15.106776014568482,11.602493051768416,11.136624429307357,54
243,-2.1418128654970756,-12.79670218871671,-2.395833333333332,15.0,41
244,10.056980056980056,-20.13607800760287,-3.7131021999443043,-19.21932832876273,97
245,24.22008547008547,21.85483870967742,-1.5277777777777786,4.73389355742297,40
246,22.19298245614035,4.385964912280702,12.21677559912854,-15.149510982844316,38
247,-63.02625333932049,9.672299027137736,-17.673530173530175,-25.95196822566128,80
248,18.917555326224058,10.185185185185187,20.978260859608138,-13.856868798729263,56
249,-28.575231923129593,-9.940029985007495,9.061200237670826,5.641596434279361,62
250,-6.720910526078235,-9.469548032265738,10.475040257648953,16.944444444444443,74
251,-2.855277438610773,-0.13193070192400214,8.874337511848026,4.777504777504777,57
252,-6.41215106732348,5.118940078289674,0.4260959524117425,21.81159420289855,46
253,27.117458870955186,21.92425236542884,-5.17507582023711,5.0,44
254,16.48148148148148,13.16405979745728,18.752607597716295,-6.794871794871796,51
255,28.454592363261092,-13.290434727743339,6.021505376344088,20.085176709890668,57
256,-34.54102376736648,-13.399122807017545,6.5432098765432105,-15.57290010679841,64
257,-51.592089934322864,-7.331181727904667,0.6402127461910072,-13.317902002009978,86
258,10.398110661268555,34.25298241031,13.110870610870611,14.385964912280702,45
259,-1.7948717948717952,17.77586808479257,10.303030303030305,4.289780791689324,53
260,12.087018597250545,5.759940542549238,5.607305300287759,-18.825636267496733,57
261,8.472222222222221,19.126184633316324,14.901960784313726,-3.537236399078502,62
262,-40.64191808435229,-12.654392391234497,-15.658727806548672,5.021617232170955,75
263,-22.075645741059276,9.26330657151353,9.767881900234844,2.831546043283828,61
264,14.067591234929946,-5.0,12.05467372134039,-23.397969783989428,55
265,7.450980392156863,-0.5185857371494542,20.88846821053963,16.07638888888889,79
266,-3.0241755793226375,5.0,-7.685185185185185,5.20341125973896,52
267,-54.04365849699489,-17.685185185185187,-120.82096529593134,1.6024736169926732,120
268,-30.06331616990477,13.612941199746757,-17.280752439650744,15.467372134038802,81
269,20.655285313325418,-3.977821695212996,-20.742361759518623,10.18807388440968,62
270,14.150084349359712,-39.52094329244976,17.22671695455087,8.831923890063425,87
271,3.5846438482886214,3.003812636165577,8.29211058812577,-4.127617877617877,55
272,-10.180751767791756,-27.807862083224403,3.6747499576446954,2.1000622471210715,85
273,13.501818570817289,-2.7832244008714593,-29.002525252525253,1.0896589619993868,55
274,5.968676026815562,19.4874216260664,-2.616060761222052,-4.732185557149688,48
275,17.25308641975309,2.816834050693449,-26.145575537590055,4.62962962962963,43
276,8.584643848288621,11.02509690744985,25.24536861016325,5.893300248138957,63
277,6.359649122807018,3.948147687259187,3.764111705288177,21.846405228758172,50
278,8.526548228445249,10.681951585932264,-12.57483486676254,-17.771611463471928,85
279,-22.663684075438386,12.475534073278435,-91.17443268776427,-14.654213595785041,120
280,2.0325203252032527,-13.483935921616075,9.290965173318114,12.604166666666668,45
281,0.0,0.19133553455603125,15.388007054673722,29.20501499101905,66
282,4.396187793130311,5.830140072159686,-8.229166666666664,7.864923747276688,64
283,-6.424996424996425,-0.804411548995702,-24.609894300969817,22.03644560105038,71
284,19.81380086751822,9.079188355504144,13.623188405797102,-51.69450696210092,63
285,-12.338695397329225,-5.832806851292328,3.5133094042085276,-2.3700784661690752,69
286,-32.16294086072432,-3.4827898177664647,-27.530160239749843,-16.40538033395176,71
287,13.73272073422726,-9.88713916250148,5.189255189255189,3.6231884057971016,67
288,7.873563218390805,3.2051282051282044,8.968253968253968,22.525252525252526,33
289,-21.03134794953798,12.545864427860698,-30.276866812421122,8.233816661236018,72
290,-19.760860484544693,4.173207744636317,0.0,5.4115116910982275,78
291,9.639699412158262,7.069285031085606,-7.763606192308763,30.38536626771921,55
292,-3.607918263090676,-6.253853846749018,19.988929146537842,11.148733256576396,75
293,8.070116487455198,-4.382835826508126,-7.2053853211485075,-8.97392290249433,59
294,-28.309419901711987,5.874255700792524,0.9782608695652177,-0.5246913580246897,63
295,21.77304964539007,-5.527057899621617,3.9682539682539684,-5.83952973537502,47
296,7.773851965028436,-3.66406276576334,-26.19688679212489,-20.0,64
297,-9.761904761904761,4.3887147335423204,27.878934780258852,20.904010988016367,63
298,-24.460689646886273,-12.965902599798808,5.830301469246702,-10.737620340533871,67
299,20.55659006026653,-11.666666666666666,21.161236424394318,8.009153318077804,38
300,-13.396010652707282,-10.398428731762063,1.5499847000426088,-8.5269083377636,82
301,2.1177692029045474,-16.376206496138877,2.451954955151885,-41.86416007356355,93
302,-1.6666666666666665,-10.264242439897831,-1.8946408529741845,-6.835431490603906,67
303,7.638106944077316,15.163854554292227,-36.06811789487698,-14.24054681295268,86
304,17.55216749344492,8.228203817660773,-30.290403730463293,11.315209448977765,90
305,0.0,18.02582119243309,19.534313725490197,-3.7760832004253038,53
306,9.344241684989917,5.0,-17.126436781609193,13.086419753086421,48
307,15.421903804256745,1.2689087279977806,25.77773126939272,12.976190476190476,61
308,12.777777777777779,12.450980392156863,-4.351851851851851,-30.37037037037037,40
309,-28.37716790546979,-19.77346710946002,10.69226095541885,4.717163287876506,72
310,9.385964912280702,-6.91358024691358,5.0,11.21509209744504,35
311,-1.9135802469135799,11.559098074991915,-5.37037037037037,3.7796517208281877,55
312,12.873563218390805,-58.13192407950473,12.834757834757834,11.653569532053076,70
313,13.650817244424832,-4.511899194898253,-44.02581545438689,-16.023833569741324,94
314,12.688172043010752,-7.83357277543324,8.124725516029866,4.229165012833743,51
315,-137.0426487093154,-14.662005511739581,1.4124293785310735,-86.18747030040376,107
316,-27.311827956989248,14.901960784313726,18.500180375180378,-8.714627425837735,48
317,-113.7431611795742,11.851851851851851,6.8126791156803,-42.81743632049085,102
318,-55.89605065906458,-24.9366211130917,26.412199221123707,12.49163392987051,79
319,30.158101601756105,-37.747413164102525,28.380716023928905,1.6426977294983036,72
320,16.19047619047619,14.267040149393091,-8.473218345782062,-23.56811045672132,70
321,3.162668576202411,16.366120218579233,2.076079948420375,-68.09452790222944,61
322,2.669717772692601,-23.484293484293485,-47.21387609989574,-21.086623289448447,79
323,10.106382978723405,8.36802524320823,-57.6743037204166,29.227972264501947,73
324,30.18686939553875,7.450980392156863,-5.888596105987409,16.301256613756614,65
325,9.517704517704518,-22.66414924681054,5.0,9.385964912280702,46
326,8.119914632519675,4.210047220799909,-22.291691689756004,-16.264015529181755,75
327,26.685520361990953,-8.506493506493506,-11.155885471898197,2.9761904761904763,51
328,-0.5241043785935422,-23.34357398873528,-3.062015503875969,0.0,46
329,-0.833333333333333,10.0,-1.6330238284782759,9.941239316239315,58
330,-3.4267280520140933,-4.887909873528832,1.8115942028985508,-10.138542596525788,70
331,13.153123604798395,-7.967479674796747,8.745791245791246,4.191317941317941,48
332,-1.1877179572667838,-16.677293288648517,-25.345682910666145,20.30504520796562,82
333,26.469298245614034,-0.18552946776161505,1.8982306727404772,-43.22298967355979,87
334,-10.663122691424578,-4.821260654593988,16.779448621553886,-19.705691911574263,60
335,5.0,-9.323452308933252,-19.995494519247966,-6.6711833785004515,62
336,-82.53025746075156,25.70630793870049,0.3413727555603989,12.267678637541652,86
337,-16.3768115942029,-18.06201550387597,2.0837908888223353,-4.100265554250373,58
338,10.002160311084797,27.611697605051802,2.409502116971953,-18.007684746298384,84
339,-45.91997941476501,16.204498897426625,-4.830942769862233,-2.1476257148184397,100
340,-14.675503992364458,14.891148030093264,-16.037965865552074,11.828316610925306,65
341,-3.42488157004286,7.638888888888889,12.873563218390805,5.772292292300753,55
342,-26.07605922122051,-3.1884057971014492,15.372955056863104,-28.451436130007554,62
343,-53.44960039910784,-0.7874541207874532,-9.491314034731607,-0.6410633807761104,85
344,20.452722307561018,19.23486068413605,7.380952380952381,10.0,37
345,-5.877688309242444,13.086419753086421,12.14209766841346,8.472222222222221,52
346,-19.969135802469133,-6.011396011396012,4.326389207543707,7.352941176470589,48
347,6.251167133520076,9.435282619269891,1.990131578947369,-13.367636160947562,68
348,-7.487974987974986,-0.6018518518518512,16.62378313119803,19.35483870967742,50
349,-6.614887568797549,-25.299375898800452,-0.8170891436576628,-67.90082794700027,110
350,-1.212121212121211,-2.6282051282051277,7.777777777777779,12.604166666666668,35
351,-5.543981481481481,21.137854109552222,-9.714620203125948,4.9854433238928415,53
352,-40.46581802327607,9.455309901738474,5.561680351277687,-100.48076552250308,119
353,6.984126984126984,-15.833333333333332,14.62962962962963,1.1581976713555675,46
354,-9.823990088431199,13.487125619478562,-20.357696503989768,8.205128205128204,65
355,-4.777179400097495,-31.08447288452548,21.128037860903337,-5.607529727894197,73
356,1.446215052353161,26.888847572834848,7.604166666666667,5.864197530864198,46
357,-2.8396631048511467,10.67939510973246,-22.579917978600392,-6.060924369747899,71
358,14.166666666666668,-6.858500976148035,25.517127799736496,4.956896551724138,44
359,0.5014430014430005,8.163212300659707,12.230430102770526,-22.863247863247864,48
360,6.655118254267348,-5.004208754208754,1.691919191919192,21.729920877866963,57
361,0.6650736758263651,0.1431127012522353,-0.37037037037037024,-10.826952815637384,66
362,2.873563218390805,-18.7179953954886,17.604166666666668,14.166666666666668,57
363,6.033548732425981,-7.507427213309567,27.784069057158213,-31.23809635058583,62
364,-25.81572958381213,7.946721717249473,6.720293400773361,5.867346938775512,75
365,10.025252525252526,13.847402597402597,16.76004952320742,2.4074074074074083,40
366,-3.3937359472862494,7.801318267419963,-1.3751526251526252,-20.008410762267705,62
